统计日期,平台,子平台,产品名称,销售数量
2025-08-21,京东,京东自营,三元真的好巧200mL*20,400.0
2025-08-21,京东,京东自营,三元真的好巧450mL*12,252.0
2025-08-21,京东,京东自营,三元老北京酸牛奶（139g*8*4）,80.0
2025-08-21,京东,京东自营,三元芋你鲜活200mL*20,120.0
2025-08-21,京东,京东自营,三元芋你鲜活450mL*12,132.0
2025-08-21,京东,京东自营,三元草莓黑米三连杯130g*3*8,112.0
2025-08-21,京东,京东自营,三元青提芝士三连杯130g*3*8,112.0
2025-08-21,京东,京东自营,中优选组合装DS(450ml*2*8),1016.0
2025-08-21,京东,京东自营,优选鲜牛乳240ml*20,500.0
2025-08-21,京东,京东自营,全脂桶（1*6）,528.0
2025-08-21,京东,京东自营,天然桶装酸牛奶(1*6),276.0
2025-08-21,京东,京东自营,天然桶装酸牛奶1kg,18.0
2025-08-21,京东,京东自营,小康（1*12）,660.0
2025-08-21,京东,京东自营,极致1+1鲜牛奶900mL*6,114.0
2025-08-21,京东,京东自营,极致A2鲜奶240*20,540.0
2025-08-21,京东,京东自营,极致A2鲜奶900*6,726.0
2025-08-21,京东,京东自营,极致有机鲜牛奶 900ML,954.0
2025-08-21,京东,京东自营,极致有机鲜牛奶240ML,180.0
2025-08-21,京东,京东自营,简卡原味桶酸1kg*9,774.0
2025-08-21,京东,京东自营,脱脂桶（1*6）,252.0
2025-08-21,京东,京东自营,袋装天然酸奶(180g*60),1380.0
2025-08-21,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,156.0
2025-08-21,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,306.0
2025-08-21,京东,京东自营,雪凝原味盒酸800g*12,120.0
2025-08-21,京东,京东自营,雪凝奶皮子酸奶原味800g*12,276.0
2025-08-21,京东,京东自营,雪凝茯苓杯装酸奶DSHB(150g*8*6),84.0
2025-08-21,京东,京东自营,雪凝草莓山楂盒酸800g*12,144.0
2025-08-21,其他,其他,100g原味酸奶,9.0
2025-08-21,其他,其他,72℃屋型鲜牛乳(950ml*12盒),12.0
2025-08-21,其他,其他,72℃鲜牛乳（瓶）900mL,314.0
2025-08-21,其他,其他,三元乐活(瓶)450mL*12,24.0
2025-08-21,其他,其他,三元乐活有机牛乳450mL*12,12.0
2025-08-21,其他,其他,三元南瓜来了450mL*12,87.0
2025-08-21,其他,其他,三元牛角包双莓牛奶200mL*16,12.0
2025-08-21,其他,其他,三元牛角包巧克力牛奶200mL*16,12.0
2025-08-21,其他,其他,三元牛角包椰子牛奶200mL*16,12.0
2025-08-21,其他,其他,三元真的好巧200mL*20,20.0
2025-08-21,其他,其他,三元真的好巧450mL*12,12.0
2025-08-21,其他,其他,三元芋你鲜活200mL*20,3.0
2025-08-21,其他,其他,三元草莓黑米杯酸130g*24,30.0
2025-08-21,其他,其他,三元青提芝士杯酸130g*24,71.0
2025-08-21,其他,其他,中天酸(480g*12),24.0
2025-08-21,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),138.0
2025-08-21,其他,其他,优选鲜牛乳240ml*20,50.0
2025-08-21,其他,其他,全脂桶（1*6）,18.0
2025-08-21,其他,其他,全脂酸牛奶原味(100g*8),11.0
2025-08-21,其他,其他,原圆形配餐杯100g,9219.0
2025-08-21,其他,其他,大大果块桑葚+蓝莓260g*12,30.0
2025-08-21,其他,其他,大果块哈密瓜青提260g*12,21.0
2025-08-21,其他,其他,大果块草莓+桑葚260g*12,44.0
2025-08-21,其他,其他,大果块草莓+黄桃260g*12,60.0
2025-08-21,其他,其他,大果块黄桃+芒果260g*12,39.0
2025-08-21,其他,其他,天然桶装酸牛奶(1*6),15.0
2025-08-21,其他,其他,小康（1*12）,90.0
2025-08-21,其他,其他,屋型酸牛奶梨+菠萝480g*12,12.0
2025-08-21,其他,其他,屋型酸牛奶草莓+树莓480g*12,12.0
2025-08-21,其他,其他,极致1+1鲜牛奶240mL*20,20.0
2025-08-21,其他,其他,极致1+1鲜牛奶900mL*6,6.0
2025-08-21,其他,其他,极致A2鲜奶240*20,105.0
2025-08-21,其他,其他,极致A2鲜奶900*6,22.0
2025-08-21,其他,其他,极致有机鲜牛奶 900ML,91.0
2025-08-21,其他,其他,极致有机鲜牛奶240ML,18.0
2025-08-21,其他,其他,极致有机鲜牛奶450mL*12,264.0
2025-08-21,其他,其他,烤橙子灵芝爆珠杯酸130g*24,48.0
2025-08-21,其他,其他,烤橙子陈皮爆珠杯酸130g*24,3.0
2025-08-21,其他,其他,特品纯鲜牛奶(1*60),6051.0
2025-08-21,其他,其他,益菌多原味(125g*8),54.0
2025-08-21,其他,其他,益菌多无蔗糖(125g*8),49.0
2025-08-21,其他,其他,益菌多草莓(125g*8),4.0
2025-08-21,其他,其他,益菌多黄桃(125g*8),1.0
2025-08-21,其他,其他,简卡原味八连杯100g*8*12,2.0
2025-08-21,其他,其他,简卡原味桶酸1kg*9,14.0
2025-08-21,其他,其他,简卡原味袋五连包150g*5*10,42.0
2025-08-21,其他,其他,老北京杯装酸牛奶(139g*24),634.0
2025-08-21,其他,其他,脱脂桶（1*6）,2.0
2025-08-21,其他,其他,袋装天然酸奶(180g*60),280.0
2025-08-21,其他,其他,袋装无糖酸奶(180g*60),400.0
2025-08-21,其他,其他,轻能利乐冠—蓝莓+大麦250g,96.0
2025-08-21,其他,其他,轻能利乐冠—黄桃+大麦250g,3.0
2025-08-21,其他,其他,轻能苗条牛油果燕麦250g*24,28.0
2025-08-21,其他,其他,轻能苗条红西柚燕麦250g*24,4.0
2025-08-21,其他,其他,雪凝炭烧奶皮子杯酸130g*24,4.0
2025-08-21,其他,其他,雪凝茯苓杯装酸奶150g*4*14,290.0
2025-08-21,其他,其他,雪凝草莓山楂盒酸800g*12,3.0
2025-08-21,其他,其他,鲜牛奶(1*60),57.0
2025-08-21,拼多多,多多买菜,100g原味酸奶,260.0
2025-08-21,拼多多,多多买菜,三元乐活950mL*12,48.0
2025-08-21,拼多多,多多买菜,三元乐活（瓶）200mL*20,160.0
2025-08-21,拼多多,多多买菜,三元芋你鲜活200mL*20,200.0
2025-08-21,拼多多,多多买菜,大果块草莓+黄桃260g*12,120.0
2025-08-21,拼多多,多多买菜,天然桶装酸牛奶1kg,108.0
2025-08-21,拼多多,多多买菜,老北京杯装酸牛奶(139g*24),432.0
2025-08-21,新零售,新零售,72℃鲜牛乳（瓶）900mL,15912.0
2025-08-21,新零售,新零售,三元晚安奶250mL*4*6,2394.0
2025-08-21,新零售,新零售,三元每日新鲜950mL*12,2340.0
2025-08-21,新零售,新零售,三元草莓黑米三连杯130g*3*8,16.0
2025-08-21,新零售,新零售,三元青提芝士三连杯130g*3*8,24.0
2025-08-21,新零售,新零售,中脱（1*12）,1176.0
2025-08-21,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),4152.0
2025-08-21,新零售,新零售,全脂桶（1*6）,1596.0
2025-08-21,新零售,新零售,全脂酸牛奶原味(100g*8),588.0
2025-08-21,新零售,新零售,大果块草莓+黄桃260g*12,300.0
2025-08-21,新零售,新零售,大果块黄桃+芒果260g*12,504.0
2025-08-21,新零售,新零售,天然桶装酸牛奶(1*6),1764.0
2025-08-21,新零售,新零售,小康（1*12）,9936.0
2025-08-21,新零售,新零售,屋型酸牛奶草莓+树莓480g*12,492.0
2025-08-21,新零售,新零售,极致1+1鲜牛奶240mL*20,640.0
2025-08-21,新零售,新零售,极致1+1鲜牛奶900mL*6,216.0
2025-08-21,新零售,新零售,极致A2鲜奶240*20,680.0
2025-08-21,新零售,新零售,极致A2鲜奶900*6,1014.0
2025-08-21,新零售,新零售,极致有机鲜牛奶 900ML,4890.0
2025-08-21,新零售,新零售,极致有机鲜牛奶240ML,5560.0
2025-08-21,新零售,新零售,烤橙子灵芝爆珠杯酸130g*24,72.0
2025-08-21,新零售,新零售,烤橙子陈皮爆珠杯酸130g*24,216.0
2025-08-21,新零售,新零售,特品纯鲜牛奶(1*60),18120.0
2025-08-21,新零售,新零售,益菌多原味(125g*8),1145.0
2025-08-21,新零售,新零售,益菌多无蔗糖(125g*8),230.0
2025-08-21,新零售,新零售,盒马原味桶酸1.5kg*6,2634.0
2025-08-21,新零售,新零售,盒马日日鲜星期四950ml,9936.0
2025-08-21,新零售,新零售,盒马有机桶鲜1.5L*6,4272.0
2025-08-21,新零售,新零售,盒马红颜草莓奶450mL*12,27540.0
2025-08-21,新零售,新零售,简卡原味八连杯100g*8*12,1392.0
2025-08-21,新零售,新零售,简卡原味桶酸1kg*9,423.0
2025-08-21,新零售,新零售,简卡原味袋五连包150g*5*10,1050.0
2025-08-21,新零售,新零售,老北京杯装酸牛奶(139g*24),2424.0
2025-08-21,新零售,新零售,脱脂桶（1*6）,150.0
2025-08-21,新零售,新零售,袋装天然酸奶(180g*60),2280.0
2025-08-21,新零售,新零售,袋装无糖酸奶(180g*60),960.0
2025-08-21,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1582.0
2025-08-21,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2618.0
2025-08-22,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),372.0
2025-08-22,京东,京东自营,72℃鲜牛乳（瓶）900mL,576.0
2025-08-22,京东,京东自营,三元乐活(瓶)450mL*12,132.0
2025-08-22,京东,京东自营,三元乐活950mL*12,72.0
2025-08-22,京东,京东自营,三元乐活有机牛乳200mL*20,400.0
2025-08-22,京东,京东自营,三元乐活有机牛乳450mL*12,60.0
2025-08-22,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,8.0
2025-08-22,京东,京东自营,三元乐活（瓶）200mL*20,120.0
2025-08-22,京东,京东自营,三元南瓜来了450mL*12,36.0
2025-08-22,京东,京东自营,三元每日新鲜950mL*12,180.0
2025-08-22,京东,京东自营,三元真的好巧200mL*20,80.0
2025-08-22,京东,京东自营,三元真的好巧450mL*12,60.0
2025-08-22,京东,京东自营,三元老北京酸牛奶（139g*8*4）,92.0
2025-08-22,京东,京东自营,三元芋你鲜活200mL*20,60.0
2025-08-22,京东,京东自营,三元芋你鲜活450mL*12,84.0
2025-08-22,京东,京东自营,三元草莓黑米三连杯130g*3*8,8.0
2025-08-22,京东,京东自营,三元莓天鲜活450mL*12,12.0
2025-08-22,京东,京东自营,三元青提芝士三连杯130g*3*8,8.0
2025-08-22,京东,京东自营,优选瓶装鲜牛乳(450ml*12瓶),168.0
2025-08-22,京东,京东自营,优选鲜牛乳240ml*20,200.0
2025-08-22,京东,京东自营,全脂桶（1*6）,288.0
2025-08-22,京东,京东自营,大大果块桑葚+蓝莓260g*12,12.0
2025-08-22,京东,京东自营,大果块草莓+黄桃260g*12,12.0
2025-08-22,京东,京东自营,大果块黄桃+芒果260g*12,12.0
2025-08-22,京东,京东自营,天然桶装酸牛奶(1*6),12.0
2025-08-22,京东,京东自营,天然桶装酸牛奶1kg,9.0
2025-08-22,京东,京东自营,小康（1*12）,480.0
2025-08-22,京东,京东自营,极致1+1鲜牛奶240mL*20,40.0
2025-08-22,京东,京东自营,极致1+1鲜牛奶900mL*6,138.0
2025-08-22,京东,京东自营,极致A2鲜奶240*20,280.0
2025-08-22,京东,京东自营,极致A2鲜奶900*6,1068.0
2025-08-22,京东,京东自营,极致有机鲜牛奶 900ML,1644.0
2025-08-22,京东,京东自营,极致有机鲜牛奶240ML,820.0
2025-08-22,京东,京东自营,简卡原味桶酸1kg*9,45.0
2025-08-22,京东,京东自营,脱脂桶（1*6）,132.0
2025-08-22,京东,京东自营,袋装天然酸奶(180g*60),60.0
2025-08-22,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,78.0
2025-08-22,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,78.0
2025-08-22,京东,京东自营,雪凝原味盒酸800g*12,132.0
2025-08-22,京东,京东自营,雪凝奶皮子酸奶原味800g*12,36.0
2025-08-22,京东,京东自营,雪凝炭烧奶皮子酸奶盒装800g*12,108.0
2025-08-22,京东,京东自营,雪凝草莓山楂盒酸800g*12,48.0
2025-08-22,其他,其他,72℃鲜牛乳（瓶）900mL,42.0
2025-08-22,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),48.0
2025-08-22,其他,其他,原圆形配餐杯100g,11736.0
2025-08-22,其他,其他,小康（1*12）,24.0
2025-08-22,其他,其他,极致1+1鲜牛奶900mL*6,18.0
2025-08-22,其他,其他,极致A2鲜奶240*20,60.0
2025-08-22,其他,其他,极致有机鲜牛奶 900ML,32.0
2025-08-22,其他,其他,特品纯鲜牛奶(1*60),1440.0
2025-08-22,其他,其他,益菌多原味(125g*8),8.0
2025-08-22,其他,其他,益菌多无蔗糖(125g*8),16.0
2025-08-22,其他,其他,益菌多草莓(125g*8),4.0
2025-08-22,其他,其他,益菌多黄桃(125g*8),2.0
2025-08-22,其他,其他,老北京杯装酸牛奶(139g*24),144.0
2025-08-22,其他,其他,袋装天然酸奶(180g*60),180.0
2025-08-22,其他,其他,袋装无糖酸奶(180g*60),120.0
2025-08-22,其他,其他,雪凝茯苓杯装酸奶150g*4*14,98.0
2025-08-22,新零售,新零售,72℃鲜牛乳（瓶）900mL,15612.0
2025-08-22,新零售,新零售,三元南瓜来了200mL*20,1060.0
2025-08-22,新零售,新零售,三元晚安奶250mL*4*6,720.0
2025-08-22,新零售,新零售,三元每日新鲜950mL*12,2580.0
2025-08-22,新零售,新零售,三元草莓黑米三连杯130g*3*8,16.0
2025-08-22,新零售,新零售,三元青提芝士三连杯130g*3*8,16.0
2025-08-22,新零售,新零售,中脱（1*12）,1212.0
2025-08-22,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),3936.0
2025-08-22,新零售,新零售,全脂桶（1*6）,1746.0
2025-08-22,新零售,新零售,全脂酸牛奶原味(100g*8),408.0
2025-08-22,新零售,新零售,大果块草莓+黄桃260g*12,564.0
2025-08-22,新零售,新零售,大果块黄桃+芒果260g*12,888.0
2025-08-22,新零售,新零售,天然桶装酸牛奶(1*6),1944.0
2025-08-22,新零售,新零售,小康（1*12）,9756.0
2025-08-22,新零售,新零售,屋型酸牛奶草莓+树莓480g*12,696.0
2025-08-22,新零售,新零售,极致1+1鲜牛奶240mL*20,760.0
2025-08-22,新零售,新零售,极致1+1鲜牛奶900mL*6,222.0
2025-08-22,新零售,新零售,极致A2鲜奶240*20,940.0
2025-08-22,新零售,新零售,极致A2鲜奶900*6,1074.0
2025-08-22,新零售,新零售,极致有机鲜牛奶 900ML,4812.0
2025-08-22,新零售,新零售,极致有机鲜牛奶240ML,5060.0
2025-08-22,新零售,新零售,烤橙子灵芝爆珠杯酸130g*24,96.0
2025-08-22,新零售,新零售,烤橙子陈皮爆珠杯酸130g*24,192.0
2025-08-22,新零售,新零售,特品纯鲜牛奶(1*60),19800.0
2025-08-22,新零售,新零售,益菌多原味(125g*8),1652.0
2025-08-22,新零售,新零售,益菌多无蔗糖(125g*8),481.0
2025-08-22,新零售,新零售,盒马原味桶酸1.5kg*6,3942.0
2025-08-22,新零售,新零售,盒马日日鲜星期五950ml,8304.0
2025-08-22,新零售,新零售,盒马红颜草莓奶450mL*12,3396.0
2025-08-22,新零售,新零售,简卡原味八连杯100g*8*12,1500.0
2025-08-22,新零售,新零售,简卡原味桶酸1kg*9,495.0
2025-08-22,新零售,新零售,简卡原味袋五连包150g*5*10,930.0
2025-08-22,新零售,新零售,老北京杯装酸牛奶(139g*24),3048.0
2025-08-22,新零售,新零售,脱脂桶（1*6）,108.0
2025-08-22,新零售,新零售,袋装天然酸奶(180g*60),3360.0
2025-08-22,新零售,新零售,袋装无糖酸奶(180g*60),1320.0
2025-08-22,新零售,新零售,象划算风味发酵乳,45.0
2025-08-22,新零售,新零售,雪凝奶皮子酸奶原味800g*12,840.0
2025-08-22,新零售,新零售,雪凝炭烧奶皮子杯酸130g*24,1176.0
2025-08-22,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,2394.0
2025-08-22,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2072.0
2025-08-23,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),564.0
2025-08-23,京东,京东自营,72℃鲜牛乳（瓶）900mL,732.0
2025-08-23,京东,京东自营,三元乐活(瓶)450mL*12,192.0
2025-08-23,京东,京东自营,三元乐活950mL*12,972.0
2025-08-23,京东,京东自营,三元乐活有机牛乳450mL*12,48.0
2025-08-23,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,76.0
2025-08-23,京东,京东自营,三元乐活（瓶）200mL*20,1280.0
2025-08-23,京东,京东自营,三元南瓜来了450mL*12,72.0
2025-08-23,京东,京东自营,三元每日新鲜950mL*12,468.0
2025-08-23,京东,京东自营,三元纯牛奶180mL*12,3240.0
2025-08-23,京东,京东自营,三元老北京酸牛奶（139g*8*4）,124.0
2025-08-23,京东,京东自营,三元芋你鲜活200mL*20,260.0
2025-08-23,京东,京东自营,三元芋你鲜活450mL*12,168.0
2025-08-23,京东,京东自营,三元草莓黑米三连杯130g*3*8,8.0
2025-08-23,京东,京东自营,三元莓天鲜活450mL*12,24.0
2025-08-23,京东,京东自营,三元青提芝士三连杯130g*3*8,64.0
2025-08-23,京东,京东自营,中优选组合装DS(450ml*2*8),888.0
2025-08-23,京东,京东自营,优选鲜牛乳240ml*20,500.0
2025-08-23,京东,京东自营,全脂桶（1*6）,762.0
2025-08-23,京东,京东自营,天然桶装酸牛奶(1*6),264.0
2025-08-23,京东,京东自营,小康（1*12）,864.0
2025-08-23,京东,京东自营,小脱（1*12）,48.0
2025-08-23,京东,京东自营,极致1+1鲜牛奶900mL*6,114.0
2025-08-23,京东,京东自营,极致A2鲜奶240*20,600.0
2025-08-23,京东,京东自营,极致A2鲜奶900*6,450.0
2025-08-23,京东,京东自营,极致有机鲜牛奶 900ML,858.0
2025-08-23,京东,京东自营,极致有机鲜牛奶240ML,700.0
2025-08-23,京东,京东自营,极致有机鲜牛奶450mL*12,84.0
2025-08-23,京东,京东自营,简卡原味桶酸1kg*9,1017.0
2025-08-23,京东,京东自营,脱脂桶（1*6）,222.0
2025-08-23,京东,京东自营,袋装天然酸奶(180g*60),480.0
2025-08-23,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,234.0
2025-08-23,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,306.0
2025-08-23,京东,京东自营,雪凝原味盒酸800g*12,300.0
2025-08-23,京东,京东自营,雪凝奶皮子酸奶原味800g*12,120.0
2025-08-23,京东,京东自营,雪凝炭烧奶皮子酸奶盒装800g*12,48.0
2025-08-23,京东,京东自营,雪凝草莓山楂盒酸800g*12,192.0
2025-08-23,其他,其他,100g原味酸奶,19.0
2025-08-23,其他,其他,72℃屋型鲜牛乳(490ml*12盒),2.0
2025-08-23,其他,其他,72℃屋型鲜牛乳(950ml*12盒),10.0
2025-08-23,其他,其他,72℃鲜牛乳（瓶）900mL,371.0
2025-08-23,其他,其他,三元乐活(瓶)450mL*12,28.0
2025-08-23,其他,其他,三元乐活（瓶）200mL*20,3.0
2025-08-23,其他,其他,三元南瓜来了200mL*20,2.0
2025-08-23,其他,其他,三元可可奶200mL*16,22.0
2025-08-23,其他,其他,三元每日新鲜950mL*12,9.0
2025-08-23,其他,其他,三元牛角包双莓牛奶200mL*16,3.0
2025-08-23,其他,其他,三元牛角包巧克力牛奶200mL*16,9.0
2025-08-23,其他,其他,三元牛角包椰子牛奶200mL*16,3.0
2025-08-23,其他,其他,三元纯牛奶180mL*12,12.0
2025-08-23,其他,其他,三元芋你鲜活200mL*20,33.0
2025-08-23,其他,其他,三元芋你鲜活450mL*12,2.0
2025-08-23,其他,其他,三元草莓黑米三连杯130g*3*8,32.0
2025-08-23,其他,其他,三元草莓黑米杯酸130g*24,18.0
2025-08-23,其他,其他,三元莓天鲜活200mL*20,29.0
2025-08-23,其他,其他,三元青提芝士杯酸130g*24,42.0
2025-08-23,其他,其他,中天酸(480g*12),32.0
2025-08-23,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),48.0
2025-08-23,其他,其他,优选鲜牛乳240ml*20,28.0
2025-08-23,其他,其他,全脂桶（1*6）,13.0
2025-08-23,其他,其他,全脂酸牛奶原味(100g*8),24.0
2025-08-23,其他,其他,原圆形配餐杯100g,216.0
2025-08-23,其他,其他,大大果块桑葚+蓝莓260g*12,33.0
2025-08-23,其他,其他,大果块哈密瓜青提260g*12,15.0
2025-08-23,其他,其他,大果块草莓+桑葚260g*12,51.0
2025-08-23,其他,其他,大果块草莓+黄桃260g*12,18.0
2025-08-23,其他,其他,大果块黄桃+芒果260g*12,31.0
2025-08-23,其他,其他,天然桶装酸牛奶(1*6),8.0
2025-08-23,其他,其他,天然桶装酸牛奶1kg,9.0
2025-08-23,其他,其他,小康（1*12）,62.0
2025-08-23,其他,其他,屋型酸牛奶梨+菠萝480g*12,14.0
2025-08-23,其他,其他,屋型酸牛奶草莓+树莓480g*12,26.0
2025-08-23,其他,其他,极致1+1鲜牛奶240mL*20,40.0
2025-08-23,其他,其他,极致A2鲜奶240*20,113.0
2025-08-23,其他,其他,极致A2鲜奶900*6,17.0
2025-08-23,其他,其他,极致有机鲜牛奶 900ML,76.0
2025-08-23,其他,其他,极致有机鲜牛奶240ML,12.0
2025-08-23,其他,其他,特品纯鲜牛奶(1*60),4143.0
2025-08-23,其他,其他,益菌多原味(125g*8),67.0
2025-08-23,其他,其他,益菌多无蔗糖(125g*8),71.0
2025-08-23,其他,其他,益菌多草莓(125g*8),5.0
2025-08-23,其他,其他,益菌多黄桃(125g*8),8.0
2025-08-23,其他,其他,简卡原味八连杯100g*8*12,11.0
2025-08-23,其他,其他,简卡原味桶酸1kg*9,13.0
2025-08-23,其他,其他,简卡原味袋五连包150g*5*10,29.0
2025-08-23,其他,其他,老北京杯装酸牛奶(139g*24),904.0
2025-08-23,其他,其他,脱脂桶（1*6）,1.0
2025-08-23,其他,其他,袋装天然酸奶(180g*60),460.0
2025-08-23,其他,其他,袋装无糖酸奶(180g*60),725.0
2025-08-23,其他,其他,轻能利乐冠—蓝莓+大麦250g,12.0
2025-08-23,其他,其他,轻能利乐冠—黄桃+大麦250g,21.0
2025-08-23,其他,其他,雪凝原味盒酸800g*12,4.0
2025-08-23,其他,其他,雪凝奶皮子酸奶原味800g*12,10.0
2025-08-23,其他,其他,雪凝茯苓杯装酸奶150g*4*14,404.0
2025-08-23,其他,其他,雪凝草莓山楂盒酸800g*12,2.0
2025-08-23,其他,其他,鲜牛奶(1*60),129.0
2025-08-23,拼多多,多多买菜,100g原味酸奶,160.0
2025-08-23,拼多多,多多买菜,三元乐活950mL*12,132.0
2025-08-23,拼多多,多多买菜,三元乐活（瓶）200mL*20,200.0
2025-08-23,拼多多,多多买菜,三元芋你鲜活200mL*20,240.0
2025-08-23,拼多多,多多买菜,原圆形配餐杯100g,432.0
2025-08-23,拼多多,多多买菜,大果块草莓+黄桃260g*12,60.0
2025-08-23,拼多多,多多买菜,天然桶装酸牛奶1kg,180.0
2025-08-23,拼多多,多多买菜,老北京杯装酸牛奶(139g*24),600.0
2025-08-23,新零售,新零售,72℃鲜牛乳（瓶）900mL,17556.0
2025-08-23,新零售,新零售,三元南瓜来了200mL*20,580.0
2025-08-23,新零售,新零售,三元晚安奶250mL*4*6,4062.0
2025-08-23,新零售,新零售,三元每日新鲜950mL*12,2268.0
2025-08-23,新零售,新零售,三元草莓黑米三连杯130g*3*8,24.0
2025-08-23,新零售,新零售,三元青提芝士三连杯130g*3*8,40.0
2025-08-23,新零售,新零售,中脱（1*12）,1488.0
2025-08-23,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),4668.0
2025-08-23,新零售,新零售,全脂桶（1*6）,2148.0
2025-08-23,新零售,新零售,全脂酸牛奶原味(100g*8),636.0
2025-08-23,新零售,新零售,大果块草莓+黄桃260g*12,360.0
2025-08-23,新零售,新零售,大果块黄桃+芒果260g*12,468.0
2025-08-23,新零售,新零售,天然桶装酸牛奶(1*6),1332.0
2025-08-23,新零售,新零售,小康（1*12）,11376.0
2025-08-23,新零售,新零售,屋型酸牛奶草莓+树莓480g*12,996.0
2025-08-23,新零售,新零售,极致1+1鲜牛奶240mL*20,660.0
2025-08-23,新零售,新零售,极致1+1鲜牛奶900mL*6,192.0
2025-08-23,新零售,新零售,极致A2鲜奶240*20,1160.0
2025-08-23,新零售,新零售,极致A2鲜奶900*6,1314.0
2025-08-23,新零售,新零售,极致有机鲜牛奶 900ML,5706.0
2025-08-23,新零售,新零售,极致有机鲜牛奶240ML,6940.0
2025-08-23,新零售,新零售,极致有机鲜牛奶450mL*12,360.0
2025-08-23,新零售,新零售,烤橙子灵芝爆珠杯酸130g*24,120.0
2025-08-23,新零售,新零售,烤橙子陈皮爆珠杯酸130g*24,168.0
2025-08-23,新零售,新零售,特品纯鲜牛奶(1*60),23760.0
2025-08-23,新零售,新零售,益菌多原味(125g*8),1366.0
2025-08-23,新零售,新零售,益菌多无蔗糖(125g*8),378.0
2025-08-23,新零售,新零售,盒马原味桶酸1.5kg*6,3264.0
2025-08-23,新零售,新零售,盒马日日鲜星期六950ml,11340.0
2025-08-23,新零售,新零售,盒马有机桶鲜1.5L*6,5688.0
2025-08-23,新零售,新零售,盒马红颜草莓奶450mL*12,38124.0
2025-08-23,新零售,新零售,简卡原味八连杯100g*8*12,1068.0
2025-08-23,新零售,新零售,简卡原味桶酸1kg*9,423.0
2025-08-23,新零售,新零售,简卡原味袋五连包150g*5*10,950.0
2025-08-23,新零售,新零售,老北京杯装酸牛奶(139g*24),3072.0
2025-08-23,新零售,新零售,脱脂桶（1*6）,66.0
2025-08-23,新零售,新零售,袋装天然酸奶(180g*60),2400.0
2025-08-23,新零售,新零售,袋装无糖酸奶(180g*60),1440.0
2025-08-23,新零售,新零售,象划算风味发酵乳,387.0
2025-08-23,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,938.0
2025-08-23,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2674.0
2025-08-24,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),480.0
2025-08-24,京东,京东自营,72℃鲜牛乳（瓶）900mL,480.0
2025-08-24,京东,京东自营,三元乐活(瓶)450mL*12,12.0
2025-08-24,京东,京东自营,三元乐活950mL*12,216.0
2025-08-24,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,4.0
2025-08-24,京东,京东自营,三元乐活（瓶）200mL*20,880.0
2025-08-24,京东,京东自营,三元真的好巧200mL*20,340.0
2025-08-24,京东,京东自营,三元真的好巧450mL*12,72.0
2025-08-24,京东,京东自营,三元纯牛奶180mL*12,24.0
2025-08-24,京东,京东自营,三元老北京酸牛奶（139g*8*4）,4.0
2025-08-24,京东,京东自营,三元芋你鲜活200mL*20,20.0
2025-08-24,京东,京东自营,三元芋你鲜活450mL*12,60.0
2025-08-24,京东,京东自营,三元青提芝士三连杯130g*3*8,168.0
2025-08-24,京东,京东自营,优选鲜牛乳240ml*20,900.0
2025-08-24,京东,京东自营,全脂桶（1*6）,186.0
2025-08-24,京东,京东自营,天然桶装酸牛奶(1*6),36.0
2025-08-24,京东,京东自营,小康（1*12）,312.0
2025-08-24,京东,京东自营,极致1+1鲜牛奶900mL*6,132.0
2025-08-24,京东,京东自营,极致A2鲜奶240*20,540.0
2025-08-24,京东,京东自营,极致A2鲜奶900*6,954.0
2025-08-24,京东,京东自营,极致有机鲜牛奶 900ML,1764.0
2025-08-24,京东,京东自营,极致有机鲜牛奶240ML,1540.0
2025-08-24,京东,京东自营,简卡原味桶酸1kg*9,369.0
2025-08-24,京东,京东自营,纸箱180g无蔗糖酸牛奶180g*30,60.0
2025-08-24,京东,京东自营,脱脂桶（1*6）,156.0
2025-08-24,京东,京东自营,袋装天然酸奶(180g*60),1800.0
