统计日期,平台,子平台,产品名称,销售数量,销售金额
2026-8-13,京东,京东自营,袋装天然酸奶(180g*60),120,6268.8
2026-8-13,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,126,1278.9
2026-8-13,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,150,1476
2026-8-13,京东,京东自营,雪凝原味盒酸800g*12,12,1031.88
2026-8-13,京东,京东自营,雪凝奶皮子酸奶原味800g*12,144,12435.84
2026-8-13,其他,其他,优选鲜牛乳240ml*20,30,943.2
2026-8-13,其他,其他,轻能利乐冠—蓝莓+大麦250g,60,3471
2026-8-13,其他,其他,轻能利乐冠—黄桃+大麦250g,60,3367.2
2026-8-13,其他,其他,三元乐活（瓶）200mL*20,164,5061.04
2026-8-13,其他,其他,三元乐活(瓶)450mL*12,38,1303.02
2026-8-13,其他,其他,极致A2鲜奶240*20,5,159.85
2026-8-13,其他,其他,极致有机鲜牛奶 900ML,4,132.76
2026-8-13,其他,其他,三元真的好巧200mL*20,5,409.45
2026-8-13,其他,其他,三元草莓黑米三连杯130g*3*8,24,1318.32
2026-8-13,其他,其他,三元青提芝士杯酸130g*24,6,337.62
2026-8-13,其他,其他,三元乐活有机牛乳200mL*20,28,1167.32
2026-8-13,其他,其他,北京酸奶原味杯130g*24,6,254.64
2026-8-13,其他,其他,北京酸奶酸木瓜杯130g*24,6,321.72
2026-8-13,其他,其他,大果块草莓+桑葚260g*12,6,176.82
2026-8-13,其他,其他,大果块草莓+黄桃260g*12,6,169.68
2026-8-13,其他,其他,天然桶装酸牛奶1kg,4,198.08
2026-8-13,其他,其他,系统自动虚拟货品,222,0
2026-8-13,其他,其他,雪凝奶皮子酸奶原味800g*12,5,431.8
2026-8-13,其他,其他,雪凝炭烧奶皮子杯酸130g*24,48,1490.88
2026-8-13,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,13,1226.16
2026-8-13,其他,其他,雪凝茯苓杯装酸奶150g*4*14,2,101.4
2026-8-13,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),31,1681.75
2026-8-13,天猫,猫旗,优选鲜牛乳240ml*20,1766,55523.04
2026-8-13,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),20,618.6
2026-8-13,天猫,猫旗,全脂桶（1*6）,131,6767.46
2026-8-13,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,11,636.35
2026-8-13,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,10,561.2
2026-8-13,天猫,猫旗,72℃鲜牛乳（瓶）900mL,47,1378.51
2026-8-13,天猫,猫旗,三元乐活（瓶）200mL*20,1084,33452.24
2026-8-13,天猫,猫旗,三元乐活(瓶)450mL*12,6,205.74
2026-8-13,天猫,猫旗,三元乐活950mL*12,304,17321.92
2026-8-13,天猫,猫旗,三元晚安奶250mL*20,22,1735.36
2026-8-13,天猫,猫旗,极致72℃低脂鲜奶240mL*20,35,1190
2026-8-13,天猫,猫旗,极致A2鲜奶240*20,142,4539.74
2026-8-13,天猫,猫旗,极致A2鲜奶900*6,3,88.29
2026-8-13,天猫,猫旗,极致有机鲜牛奶 900ML,55,1825.45
2026-8-13,天猫,猫旗,极致有机鲜牛奶240ML,95,3287
2026-8-13,天猫,猫旗,三元真的好巧200mL*20,32,2620.48
2026-8-13,天猫,猫旗,三元真的好巧450mL*12,2,207.36
2026-8-13,天猫,猫旗,三元草莓黑米杯酸130g*24,8,421.04
2026-8-13,天猫,猫旗,三元青提芝士杯酸130g*24,16,900.32
2026-8-13,天猫,猫旗,三元乐活有机牛乳200mL*20,212,8838.28
2026-8-13,天猫,猫旗,北京酸奶原味瓶200g*24,78,4434.3
2026-8-13,天猫,猫旗,北京酸奶原味杯130g*24,410,17400.4
2026-8-13,天猫,猫旗,北京酸奶青柠杯130g*24,17,922.08
2026-8-13,天猫,猫旗,北京酸奶草莓瓶200g*24,6,447
2026-8-13,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,14,1062.46
2026-8-13,天猫,猫旗,北京酸奶青柠瓶200g*24,30,2200.2
2026-8-13,天猫,猫旗,天然桶装酸牛奶1kg,14,693.28
2026-8-13,天猫,猫旗,安德鲁蜂蜜,4,0
2026-8-13,天猫,猫旗,极致72℃A2鲜奶240mL*20,35,1190
2026-8-13,天猫,猫旗,海报,24,0
2026-8-13,天猫,猫旗,老北京杯装酸牛奶(139g*24),72,2278.8
2026-8-13,天猫,猫旗,芭芭农场DM单,67,0
2026-8-13,天猫,猫旗,雪凝原味盒酸800g*12,7,601.93
2026-8-13,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,28,869.68
2026-8-13,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,6,565.92
2026-8-13,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,41,2078.7
2026-8-13,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),22,1193.5
2026-8-13,天猫,猫超,优选鲜牛乳240ml*20,136,4275.84
2026-8-13,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),8,247.44
2026-8-13,天猫,猫超,全脂桶（1*6）,14,723.24
2026-8-13,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,8,462.8
2026-8-13,天猫,猫超,轻能利乐冠—黄桃+大麦250g,32,1795.84
2026-8-13,天猫,猫超,72℃鲜牛乳（瓶）900mL,16,469.28
2026-8-13,天猫,猫超,三元乐活（瓶）200mL*20,72,2221.92
2026-8-13,天猫,猫超,三元乐活(瓶)450mL*12,6,205.74
2026-8-13,天猫,猫超,三元乐活950mL*12,64,3646.72
2026-8-13,天猫,猫超,极致A2鲜奶240*20,16,511.52
2026-8-13,天猫,猫超,极致A2鲜奶900*6,6,176.58
2026-8-13,天猫,猫超,极致有机鲜牛奶 900ML,4,132.76
2026-8-13,天猫,猫超,极致有机鲜牛奶240ML,24,830.4
2026-8-13,天猫,猫超,三元真的好巧200mL*20,190,15559.1
2026-8-13,天猫,猫超,三元青提芝士杯酸130g*24,9,506.43
2026-8-13,天猫,猫超,北京酸奶原味杯130g*24,10,424.4
2026-8-13,天猫,猫超,北京酸奶青柠杯130g*24,16,867.84
2026-8-13,天猫,猫超,安德鲁蜂蜜,5,0
2026-8-13,天猫,猫超,老北京杯装酸牛奶(139g*24),72,2278.8
2026-8-13,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,21,1064.7
2026-8-13,抖音,抖音,丁禹兮礼盒--2.0(抖音）,2,0
2026-8-13,抖音,抖音,优选鲜牛乳240ml*20,59,1854.96
2026-8-13,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),138,4268.34
2026-8-13,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,136,7867.6
2026-8-13,抖音,抖音,轻能利乐冠—黄桃+大麦250g,134,7520.08
2026-8-13,抖音,抖音,三元乐活（瓶）200mL*20,5127,158219.22
2026-8-13,抖音,抖音,三元乐活(瓶)450mL*12,6,205.74
2026-8-13,抖音,抖音,三元晚安奶250mL*20,40,3155.2
2026-8-13,抖音,抖音,极致A2鲜奶240*20,94,3005.18
2026-8-13,抖音,抖音,极致A2鲜奶900*6,3,88.29
2026-8-13,抖音,抖音,极致有机鲜牛奶 900ML,34,1128.46
2026-8-13,抖音,抖音,极致有机鲜牛奶240ML,62,2145.2
2026-8-13,抖音,抖音,三元真的好巧200mL*20,244,19981.16
2026-8-13,抖音,抖音,三元真的好巧450mL*12,15,1555.2
2026-8-13,抖音,抖音,三元芋你鲜活200mL*20,328,11106.08
2026-8-13,抖音,抖音,三元芋你鲜活450mL*12,42,1622.04
2026-8-13,抖音,抖音,三元草莓黑米杯酸130g*24,798,41998.74
2026-8-13,抖音,抖音,三元青提芝士杯酸130g*24,468,26334.36
2026-8-13,抖音,抖音,北京酸奶原味瓶200g*24,494,28083.9
2026-8-13,抖音,抖音,北京酸奶原味杯130g*24,408,17315.52
2026-8-13,抖音,抖音,北京酸奶草莓杯130g*24,4,206.24
2026-8-13,抖音,抖音,北京酸奶青柠杯130g*24,4,216.96
2026-8-13,抖音,抖音,北京酸奶草莓瓶200g*24,12,894
2026-8-13,抖音,抖音,北京酸奶酸木瓜瓶200g*24,12,910.68
2026-8-13,抖音,抖音,北京酸奶青柠瓶200g*24,24,1760.16
2026-8-13,抖音,抖音,极致72℃A2鲜奶240mL*20,18,612
2026-8-13,抖音,抖音,海报,76,0
2026-8-13,抖音,抖音,烤橙子陈皮爆珠杯酸130g*24,94,5188.8
2026-8-13,抖音,抖音,礼盒,6,0
2026-8-13,抖音,抖音,老北京杯装酸牛奶(139g*24),48,1519.2
2026-8-13,抖音,抖音,语音包2.0,6,0
2026-8-13,抖音,抖音,镭射卡,140,0
2026-8-13,抖音,抖音,雪凝奶皮子酸奶原味800g*12,1091,94218.76
2026-8-13,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,132,4099.92
2026-8-13,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,1841,173643.12
2026-8-13,拼多多,拼多多,100g原味酸奶,6,372
2026-8-13,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),207,11229.75
2026-8-13,拼多多,拼多多,优选鲜牛乳240ml*20,436,13707.84
2026-8-13,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),109,3371.37
2026-8-13,拼多多,拼多多,三元乐活（瓶）200mL*20,10,308.6
2026-8-13,拼多多,拼多多,三元乐活(瓶)450mL*12,249,8538.21
2026-8-13,拼多多,拼多多,三元乐活950mL*12,500,28490
2026-8-13,拼多多,拼多多,三元晚安奶250mL*20,38,2997.44
2026-8-13,拼多多,拼多多,极致A2鲜奶240*20,160,5115.2
2026-8-13,拼多多,拼多多,极致A2鲜奶900*6,33,971.19
2026-8-13,拼多多,拼多多,极致有机鲜牛奶 900ML,119,3949.61
2026-8-13,拼多多,拼多多,极致有机鲜牛奶240ML,135,4671
2026-8-13,拼多多,拼多多,三元真的好巧200mL*20,104,8516.56
2026-8-13,拼多多,拼多多,三元芋你鲜活450mL*12,39,1506.18
2026-8-13,拼多多,拼多多,三元青提芝士杯酸130g*24,3,168.81
2026-8-13,拼多多,拼多多,北京酸奶原味瓶200g*24,32,1819.2
2026-8-13,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),62,1934.4
2026-8-13,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,67,1921.56
2026-8-13,拼多多,拼多多,大果块草莓+桑葚260g*12,48,1414.56
2026-8-13,拼多多,拼多多,大果块草莓+黄桃260g*12,45,1272.6
2026-8-13,拼多多,拼多多,大果块黄桃+芒果260g*12,88,2460.48
2026-8-13,拼多多,拼多多,雪凝原味盒酸800g*12,146,12554.54
2026-8-13,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,254,21935.44
2026-8-13,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,342,10622.52
2026-8-13,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,482,45462.24
2026-8-13,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,178,9024.6
2026-8-13,新零售,新零售,72℃鲜牛乳（瓶）900mL,17118,502070.94
2026-8-13,新零售,新零售,中脱（1*12）,1800,55026
2026-8-13,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5604,173331.72
2026-8-13,新零售,新零售,全脂桶（1*6）,2262,116854.92
2026-8-13,新零售,新零售,全脂酸牛奶原味(100g*8),336,1569.12
2026-8-13,新零售,新零售,北京酸奶原味四连杯130g*4*6,582,27714.84
2026-8-13,新零售,新零售,北京酸奶草莓四连杯130g*4*6,522,29910.6
2026-8-13,新零售,新零售,大果块黄桃+芒果260g*12,516,14427.36
2026-8-13,新零售,新零售,天然桶装酸牛奶(1*6),1758,97322.88
2026-8-13,新零售,新零售,小康（1*12）,5616,94685.76
2026-8-13,新零售,新零售,极致A2鲜奶240*20,1000,31970
2026-8-13,新零售,新零售,极致A2鲜奶900*6,1470,43262.1
2026-8-13,新零售,新零售,极致有机鲜牛奶 900ML,5340,177234.6
2026-8-13,新零售,新零售,极致有机鲜牛奶240ML,8120,280952
2026-8-13,新零售,新零售,特品纯鲜牛奶(1*60),23040,1389542.4
2026-8-13,新零售,新零售,益菌多原味（125g*8*12）,672,56448
2026-8-13,新零售,新零售,益菌多无蔗糖（125g*8*12）,384,34844.16
2026-8-13,新零售,新零售,盒马原味桶酸1.5kg*6,30,1465.5
2026-8-13,新零售,新零售,盒马日日鲜A2星期四250mL*20,7420,0
2026-8-13,新零售,新零售,盒马日日鲜星期四950ml,13956,63081.12
2026-8-13,新零售,新零售,盒马红颜草莓奶450mL*12,14844,591236.52
2026-8-13,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,13104,683897.76
2026-8-13,新零售,新零售,简卡原味八连杯100g*8*12,1812,123415.32
2026-8-13,新零售,新零售,简卡原味袋五连包150g*5*10,490,25494.7
2026-8-13,新零售,新零售,老北京杯装酸牛奶(139g*24),432,13672.8
2026-8-13,新零售,新零售,脱脂桶（1*6）,60,3103.2
2026-8-13,新零售,新零售,袋装天然酸奶(180g*60),1320,68956.8
2026-8-13,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1960,99372
2026-8-13,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2926,157448.06
2026-8-14,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),105,5696.25
2026-8-14,京东,京东POP,优选鲜牛乳240ml*20,723,22731.12
2026-8-14,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),6,185.58
2026-8-14,京东,京东POP,全脂桶（1*6）,16,826.56
2026-8-14,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,24,1388.4
2026-8-14,京东,京东POP,轻能利乐冠—黄桃+大麦250g,16,897.92
2026-8-14,京东,京东POP,三元166风味发酵乳182g*30,40,2622.8
2026-8-14,京东,京东POP,72℃鲜牛乳（瓶）900mL,40,1173.2
2026-8-14,京东,京东POP,三元乐活（瓶）200mL*20,11,339.46
2026-8-14,京东,京东POP,三元乐活950mL*12,28,1595.44
2026-8-14,京东,京东POP,三元晚安奶250mL*20,6,473.28
2026-8-14,京东,京东POP,极致A2鲜奶240*20,204,6521.88
2026-8-14,京东,京东POP,极致A2鲜奶900*6,76,2236.68
2026-8-14,京东,京东POP,极致有机鲜牛奶 900ML,70,2323.3
2026-8-14,京东,京东POP,极致有机鲜牛奶240ML,452,15639.2
2026-8-14,京东,京东POP,三元芋你鲜活450mL*12,33,1274.46
2026-8-14,京东,京东POP,三元草莓黑米杯酸130g*24,18,947.34
2026-8-14,京东,京东POP,三元青提芝士杯酸130g*24,36,2025.72
2026-8-14,京东,京东POP,冰箱贴套装,24,0
2026-8-14,京东,京东POP,北京酸奶原味瓶200g*24,28,1591.8
2026-8-14,京东,京东POP,北京酸奶原味杯130g*24,133,5644.52
2026-8-14,京东,京东POP,北京酸奶草莓杯130g*24,15,773.4
2026-8-14,京东,京东POP,北京酸奶酸木瓜杯130g*24,12,643.44
2026-8-14,京东,京东POP,北京酸奶青柠杯130g*24,12,650.88
2026-8-14,京东,京东POP,北京酸奶草莓瓶200g*24,5,372.5
2026-8-14,京东,京东POP,大果块草莓+桑葚260g*12,12,353.64
2026-8-14,京东,京东POP,大果块草莓+黄桃260g*12,6,169.68
2026-8-14,京东,京东POP,天然桶装酸牛奶1kg,56,2773.12
2026-8-14,京东,京东POP,安德鲁蜂蜜,62,0
2026-8-14,京东,京东POP,简卡原味袋五连包150g*5*10,15,780.45
2026-8-14,京东,京东POP,老北京杯装酸牛奶(139g*24),12,379.8
2026-8-14,京东,京东POP,雪凝原味盒酸800g*12,2,171.98
2026-8-14,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,32,1622.4
2026-8-14,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),924,50127
2026-8-14,京东,京东自营,72℃鲜牛乳（瓶）900mL,540,15838.2
2026-8-14,京东,京东自营,三元乐活(瓶)450mL*12,24,822.96
2026-8-14,京东,京东自营,三元乐活950mL*12,192,10940.16
2026-8-14,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,12,221.88
2026-8-14,京东,京东自营,三元乐活（瓶）200mL*20,1220,37649.2
2026-8-14,京东,京东自营,三元晚安奶250mL*20,80,6310.4
2026-8-14,京东,京东自营,三元纯牛奶180mL*12,1200,15888
2026-8-14,京东,京东自营,三元老北京酸牛奶（139g*8*4）,44,2225.52
2026-8-14,京东,京东自营,优选鲜牛乳240ml*20,1760,55334.4
2026-8-14,京东,京东自营,全脂桶（1*6）,642,33165.72
2026-8-14,京东,京东自营,天然桶装酸牛奶(1*6),444,24579.84
2026-8-14,京东,京东自营,小康（1*12）,720,12139.2
2026-8-14,京东,京东自营,极致72℃A2鲜奶240mL*20,60,2040
2026-8-14,京东,京东自营,极致72℃A2鲜奶900mL*6,12,381.6
2026-8-14,京东,京东自营,极致72℃低脂鲜奶240mL*20,60,2040
2026-8-14,京东,京东自营,极致72℃低脂鲜奶900mL*6,12,381.6
2026-8-14,京东,京东自营,极致A2鲜奶240*20,540,17263.8
2026-8-14,京东,京东自营,极致A2鲜奶900*6,984,28959.12
2026-8-14,京东,京东自营,极致有机鲜牛奶 900ML,2754,91405.26
2026-8-14,京东,京东自营,极致有机鲜牛奶240ML,1200,41520
2026-8-14,京东,京东自营,脱脂桶（1*6）,150,7758
2026-8-14,京东,京东自营,袋装天然酸奶(180g*60),1320,68956.8
2026-8-14,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,108,1096.2
2026-8-14,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,108,1062.72
2026-8-14,京东,京东自营,雪凝原味盒酸800g*12,48,4127.52
2026-8-14,京东,京东自营,雪凝奶皮子酸奶原味800g*12,96,8290.56
2026-8-14,其他,其他,72℃屋型鲜牛乳(950ml*12盒),2,108.5
2026-8-14,其他,其他,优选鲜牛乳240ml*20,103,3238.32
2026-8-14,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),21,649.53
2026-8-14,其他,其他,轻能利乐冠—蓝莓+大麦250g,48,2776.8
2026-8-14,其他,其他,轻能利乐冠—黄桃+大麦250g,48,2693.76
2026-8-14,其他,其他,72℃鲜牛乳（瓶）900mL,4,117.32
2026-8-14,其他,其他,极致A2鲜奶240*20,28,895.16
2026-8-14,其他,其他,极致A2鲜奶900*6,5,147.15
2026-8-14,其他,其他,极致有机鲜牛奶 900ML,2,66.38
2026-8-14,其他,其他,极致有机鲜牛奶240ML,17,588.2
2026-8-14,其他,其他,三元青提芝士杯酸130g*24,7,393.89
2026-8-14,其他,其他,北京酸奶原味杯130g*24,36,1527.84
2026-8-14,其他,其他,北京酸奶草莓杯130g*24,48,2474.88
2026-8-14,其他,其他,北京酸奶青柠杯130g*24,6,325.44
2026-8-14,其他,其他,天然桶装酸牛奶1kg,4,198.08
2026-8-14,其他,其他,系统自动虚拟货品,154,0
2026-8-14,其他,其他,雪凝原味盒酸800g*12,1,85.99
2026-8-14,其他,其他,雪凝奶皮子酸奶原味800g*12,4,345.44
2026-8-14,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,11,1037.52
2026-8-14,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),37,2007.25
2026-8-14,天猫,猫旗,优选鲜牛乳240ml*20,2029,63791.76
2026-8-14,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),30,927.9
2026-8-14,天猫,猫旗,全脂桶（1*6）,90,4649.4
2026-8-14,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,11,636.35
2026-8-14,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,10,561.2
2026-8-14,天猫,猫旗,三元166风味发酵乳182g*30,5,327.85
2026-8-14,天猫,猫旗,72℃鲜牛乳（瓶）900mL,184,5396.72
2026-8-14,天猫,猫旗,三元乐活（瓶）200mL*20,879,27125.94
2026-8-14,天猫,猫旗,三元乐活950mL*12,270,15384.6
2026-8-14,天猫,猫旗,三元晚安奶250mL*20,10,788.8
2026-8-14,天猫,猫旗,极致72℃低脂鲜奶240mL*20,1,34
2026-8-14,天猫,猫旗,极致72℃低脂鲜奶900mL*6,1,31.8
2026-8-14,天猫,猫旗,极致A2鲜奶240*20,207,6617.79
2026-8-14,天猫,猫旗,极致A2鲜奶900*6,10,294.3
2026-8-14,天猫,猫旗,极致有机鲜牛奶 900ML,40,1327.6
2026-8-14,天猫,猫旗,极致有机鲜牛奶240ML,186,6435.6
2026-8-14,天猫,猫旗,三元真的好巧200mL*20,426,34885.14
2026-8-14,天猫,猫旗,三元真的好巧450mL*12,62,6428.16
2026-8-14,天猫,猫旗,三元芋你鲜活200mL*20,20,677.2
2026-8-14,天猫,猫旗,三元芋你鲜活450mL*12,4,154.48
2026-8-14,天猫,猫旗,三元草莓黑米杯酸130g*24,76,3999.88
2026-8-14,天猫,猫旗,三元青提芝士杯酸130g*24,74,4163.98
2026-8-14,天猫,猫旗,三元乐活有机牛乳200mL*20,76,3168.44
2026-8-14,天猫,猫旗,北京酸奶原味瓶200g*24,90,5116.5
2026-8-14,天猫,猫旗,北京酸奶原味杯130g*24,2363,100285.72
2026-8-14,天猫,猫旗,北京酸奶草莓杯130g*24,32,1649.92
2026-8-14,天猫,猫旗,北京酸奶酸木瓜杯130g*24,15,804.3
2026-8-14,天猫,猫旗,北京酸奶青柠杯130g*24,22,1193.28
2026-8-14,天猫,猫旗,北京酸奶草莓瓶200g*24,2,149
2026-8-14,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,26,1973.14
2026-8-14,天猫,猫旗,北京酸奶青柠瓶200g*24,30,2200.2
2026-8-14,天猫,猫旗,大大果块桑葚+蓝莓260g*12,4,114.72
2026-8-14,天猫,猫旗,大果块草莓+桑葚260g*12,22,648.34
2026-8-14,天猫,猫旗,大果块草莓+黄桃260g*12,4,113.12
2026-8-14,天猫,猫旗,大果块黄桃+芒果260g*12,16,447.36
2026-8-14,天猫,猫旗,天然桶装酸牛奶1kg,26,1287.52
2026-8-14,天猫,猫旗,安德鲁蜂蜜,112,0
2026-8-14,天猫,猫旗,海报,48,0
2026-8-14,天猫,猫旗,简卡原味袋五连包150g*5*10,16,832.48
2026-8-14,天猫,猫旗,老北京杯装酸牛奶(139g*24),208,6583.2
2026-8-14,天猫,猫旗,芭芭农场DM单,356,0
2026-8-14,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,40,1242.4
2026-8-14,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,92,4664.4
2026-8-14,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),34,1844.5
2026-8-14,天猫,猫超,优选鲜牛乳240ml*20,146,4590.24
2026-8-14,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),2,61.86
2026-8-14,天猫,猫超,全脂桶（1*6）,16,826.56
2026-8-14,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,16,925.6
2026-8-14,天猫,猫超,轻能利乐冠—黄桃+大麦250g,72,4040.64
2026-8-14,天猫,猫超,72℃鲜牛乳（瓶）900mL,12,351.96
2026-8-14,天猫,猫超,三元乐活（瓶）200mL*20,90,2777.4
2026-8-14,天猫,猫超,三元乐活950mL*12,68,3874.64
2026-8-14,天猫,猫超,极致A2鲜奶240*20,32,1023.04
2026-8-14,天猫,猫超,极致A2鲜奶900*6,4,117.72
2026-8-14,天猫,猫超,极致有机鲜牛奶 900ML,14,464.66
2026-8-14,天猫,猫超,极致有机鲜牛奶240ML,24,830.4
2026-8-14,天猫,猫超,三元真的好巧200mL*20,175,14330.75
2026-8-14,天猫,猫超,北京酸奶原味杯130g*24,36,1527.84
2026-8-14,天猫,猫超,安德鲁蜂蜜,18,0
2026-8-14,天猫,猫超,老北京杯装酸牛奶(139g*24),96,3038.4
2026-8-14,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,12,608.4
2026-8-14,抖音,抖音,丁禹兮礼盒--2.0(抖音）,3,0
2026-8-14,抖音,抖音,优选鲜牛乳240ml*20,261,8205.84
2026-8-14,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),310,9588.3
2026-8-14,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,160,9256
2026-8-14,抖音,抖音,轻能利乐冠—黄桃+大麦250g,160,8979.2
2026-8-14,抖音,抖音,三元乐活（瓶）200mL*20,5050,155843
2026-8-14,抖音,抖音,三元乐活(瓶)450mL*12,8,274.32
2026-8-14,抖音,抖音,三元晚安奶250mL*20,16,1262.08
2026-8-14,抖音,抖音,极致A2鲜奶240*20,57,1822.29
2026-8-14,抖音,抖音,极致A2鲜奶900*6,9,264.87
2026-8-14,抖音,抖音,极致有机鲜牛奶 900ML,10,331.9
2026-8-14,抖音,抖音,极致有机鲜牛奶240ML,189,6539.4
2026-8-14,抖音,抖音,三元真的好巧200mL*20,52,4258.28
2026-8-14,抖音,抖音,三元真的好巧450mL*12,28,2903.04
2026-8-14,抖音,抖音,三元芋你鲜活200mL*20,400,13544
2026-8-14,抖音,抖音,三元芋你鲜活450mL*12,84,3244.08
2026-8-14,抖音,抖音,三元草莓黑米杯酸130g*24,1148,60419.24
2026-8-14,抖音,抖音,三元青提芝士杯酸130g*24,483,27178.41
2026-8-14,抖音,抖音,北京酸奶原味瓶200g*24,434,24672.9
2026-8-14,抖音,抖音,北京酸奶原味杯130g*24,15388,653066.72
2026-8-14,抖音,抖音,北京酸奶草莓杯130g*24,494,25470.64
2026-8-14,抖音,抖音,北京酸奶酸木瓜杯130g*24,48,2573.76
2026-8-14,抖音,抖音,北京酸奶青柠杯130g*24,62,3362.88
2026-8-14,抖音,抖音,北京酸奶草莓瓶200g*24,27,2011.5
2026-8-14,抖音,抖音,北京酸奶青柠瓶200g*24,12,880.08
2026-8-14,抖音,抖音,极致72℃A2鲜奶240mL*20,22,748
2026-8-14,抖音,抖音,海报,58,0
2026-8-14,抖音,抖音,烤橙子陈皮爆珠杯酸130g*24,156,8611.2
2026-8-14,抖音,抖音,礼盒,6,0
2026-8-14,抖音,抖音,老北京杯装酸牛奶(139g*24),24,759.6
2026-8-14,抖音,抖音,蜂蜜,571,0
2026-8-14,抖音,抖音,语音包2.0,4,0
2026-8-14,抖音,抖音,镭射卡,128,0
2026-8-14,抖音,抖音,雪凝奶皮子酸奶原味800g*12,2629,227040.44
2026-8-14,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,114,3540.84
2026-8-14,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,6305,594687.6
2026-8-14,拼多多,拼多多,100g原味酸奶,9,558
2026-8-14,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),258,13996.5
2026-8-14,拼多多,拼多多,优选鲜牛乳240ml*20,700,22008
2026-8-14,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),280,8660.4
2026-8-14,拼多多,拼多多,轻能利乐冠—蓝莓+大麦250g,6,347.1
2026-8-14,拼多多,拼多多,轻能利乐冠—黄桃+大麦250g,14,785.68
2026-8-14,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,937,27482.21
2026-8-14,拼多多,拼多多,三元乐活(瓶)450mL*12,114,3909.06
2026-8-14,拼多多,拼多多,三元乐活950mL*12,136,7749.28
2026-8-14,拼多多,拼多多,三元晚安奶250mL*20,46,3628.48
2026-8-14,拼多多,拼多多,极致A2鲜奶240*20,78,2493.66
2026-8-14,拼多多,拼多多,极致A2鲜奶900*6,116,3413.88
2026-8-14,拼多多,拼多多,极致有机鲜牛奶 900ML,120,3982.8
2026-8-14,拼多多,拼多多,极致有机鲜牛奶240ML,220,7612
2026-8-14,拼多多,拼多多,三元真的好巧200mL*20,77,6305.53
2026-8-14,拼多多,拼多多,三元芋你鲜活450mL*12,112,4325.44
