统计日期,平台,子平台,产品名称,销售数量
2025-08-30,抖音,抖音,梦幻盖极致有机纯牛奶（250ml*12）,11.0
2025-08-30,抖音,抖音,简卡原味钻酸奶200g*10,80.0
2025-08-30,拼多多,拼多多,200S极致有机纯牛奶200mL*10,25.0
2025-08-30,拼多多,拼多多,200S极致纯牛奶200mL*10,26.0
2025-08-30,拼多多,拼多多,250S极致娟姗纯牛奶250mL*12,232.0
2025-08-30,拼多多,拼多多,250ml方巧(1*24),1369.0
2025-08-30,拼多多,拼多多,250ml舒释奶（全脂)(1*12),98.0
2025-08-30,拼多多,拼多多,三元3.3g方白脱脂无菌砖(250ml*24),436.0
2025-08-30,拼多多,拼多多,三元A2纯牛奶DS200ml*10,295.0
2025-08-30,拼多多,拼多多,三元利乐砖特品纯牛奶DSHB(250ml*24),3438.0
2025-08-30,拼多多,拼多多,三元特品无菌砖纯牛奶(250ml*16）,29.0
2025-08-30,拼多多,拼多多,小方白卡皮巴拉全脂纯牛奶（200mL*24）,15.0
2025-08-30,拼多多,拼多多,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,396.0
2025-08-30,拼多多,拼多多,常温版极致三代全脂纯牛奶,43.0
2025-08-30,拼多多,拼多多,极小智有机A2纯牛奶200mL*10,86.0
2025-08-30,拼多多,拼多多,极致A2精巧装200ml*10,334.0
2025-08-30,拼多多,拼多多,极致三代低脂纯牛奶（250ml*12）,82.0
2025-08-30,拼多多,拼多多,极致晚安奶250ml*10,40.0
2025-08-30,拼多多,拼多多,极致有机A2纯牛奶250mL*10,2.0
2025-08-30,拼多多,拼多多,极致高品质全脂纯牛奶（250ml*16）,270.0
2025-08-30,拼多多,拼多多,梦幻盖极致1+1原生双蛋白牛奶,2.0
2025-08-30,拼多多,拼多多,梦幻盖极致有机纯牛奶（250ml*12）,140.0
2025-08-30,拼多多,拼多多,简卡原味钻酸奶200g*10,71.0
2025-08-30,新零售,新零售,250S极致娟姗纯牛奶250mL*12,15.0
2025-08-30,新零售,新零售,250ml方巧(1*24),5.0
2025-08-30,新零售,新零售,三元3.3g方白脱脂无菌砖(250ml*24),67.0
2025-08-30,新零售,新零售,三元A2纯牛奶DS200ml*10,16.0
2025-08-30,新零售,新零售,三元利乐砖特品纯牛奶DSHB(250ml*24),48.0
2025-08-30,新零售,新零售,三元红枣枸杞牛奶饮品(200mL*12),4.0
2025-08-30,新零售,新零售,极小智有机A2纯牛奶200mL*10,48.0
2025-08-30,新零售,新零售,极致三代低脂纯牛奶（250ml*12）,34.0
2025-08-30,新零售,新零售,极致有机A2纯牛奶250mL*10,3.0
2025-08-30,新零售,新零售,极致高品质全脂纯牛奶（250ml*16）,1014.0
2025-08-30,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,45.0
2025-08-31,京东,京东自营,250S极致有机纯牛奶250mL*12,438.0
2025-08-31,京东,京东自营,250ml方巧(1*24),4142.0
2025-08-31,京东,京东自营,250ml白盒纯牛奶（1*12）,100.0
2025-08-31,京东,京东自营,三元利乐砖特品纯牛奶DSHB(250ml*24),34000.0
2025-08-31,京东,京东自营,小方白卡皮巴拉全脂纯牛奶（200mL*24）,8876.0
2025-08-31,京东,京东自营,小方白卡皮巴拉脱脂纯牛奶（200mL*24）,3000.0
2025-08-31,京东,京东自营,极小智有机A2纯牛奶200mL*10,1655.0
2025-08-31,京东,京东自营,极致4.0高蛋白纯牛奶250mL*24,3100.0
2025-08-31,京东,京东自营,极致有机低脂纯牛奶（200ml*21）,3314.0
2025-08-31,京东,京东自营,钻石包极致有机纯牛奶（200ml*21）,9243.0
2025-08-31,天猫,猫超,250ml方巧(1*24),700.0
2025-08-31,天猫,猫超,三元特品无菌砖纯牛奶(250ml*16）,565.0
2025-08-31,天猫,猫超,小方白卡皮巴拉全脂纯牛奶（200mL*24）,120.0
2025-08-31,天猫,猫超,钻石装极致有机纯牛奶（200mL*16）,1791.0
2025-08-31,新零售,新零售,250ml方巧(1*24),35.0
2025-08-31,新零售,新零售,梦幻盖极致有机纯牛奶（250ml*12）,152.0
2025-08-31,新零售,新零售,电商定制版227ml扁箱小福（1*16）,811.0
2025-08-31,新零售,新零售,钻石包极致有机纯牛奶（200ml*21）,500.0
